text,label
"[ORGANIZATION] Филиал [LOCATION] www.[WEBSITE] Телефон: [CONTACT] E-mail: [CONTACT] ИНН [ID] КПП [ID] ОГРН [DOCUMENT_NUMBER] от [DATE_TIME] No [DOCUMENT_NUMBER] Руководителю проекта Проект Обустройство площадных объектов [OBJECT] [ORGANIZATION] [ORGANIZATION] [PERSON] О рассмотрении возможности аннулирования штрафа Уважаемый [PERSON]! В рамках договора от [DATE_TIME] No [DOCUMENT_NUMBER] (далее Договор), заключенного между [ORGANIZATION] (далее Заказчик) и [ORGANIZATION] (далее Подрядчик), заключен договор подряда от [DATE_TIME] No [DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER]/[DOCUMENT_NUMBER] между Подрядчиком и субподрядчиком [ORGANIZATION] (далее [ORGANIZATION]), в котором последнее приняло на себя обязательство выполнить комплекс работ по строительству объектов нефтегазовой инфраструктуры [REGION], в том числе строительство компрессорной станции, трубопроводов внешнего и внутреннего транспорта, обустройство кустовых площадок, [OBJECT] (далее Объект). На КПП КП No [NUMBER] [OBJECT] [DATE_TIME] сотрудниками охранной мобильной группы [ORGANIZATION] был выявлен факт несоответствия с Заказчиком фотографии объектов строительства работником [ORGANIZATION] [PERSON]. По данному факту сотрудниками [ORGANIZATION] составлен Акт от [DATE_TIME] No [DOCUMENT_NUMBER]. В письме [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER], направленном в адрес директора филиала [ORGANIZATION] [PERSON], сообщается, что действия работника [ORGANIZATION] [PERSON] являются неумышленными, полученных материалов [PERSON] не нашли подтверждения в сети Интернет и не использовались для распространения в СМИ и других ресурсах. После оформления акта все материалы работников [PERSON] с мобильного устройства были оперативно удалены (Приложение 1). В целях недопущения повторения подобных нарушений с ответственными лицами [ORGANIZATION] проведен дополнительный внутренний инструктаж о необходимости соблюдения внутреннего регламента Заказчика на объектах ОПО [OBJECT] в части несанкционированного проведения фото видеосъемки объектов строительства (Приложение 2). Учитывая тот факт, что данное нарушение было выявлено впервые, действия работника явно отсутствуют неумышленными, а также тот факт, что оно не входит в перечень критичных нарушений, урожаюших 3 рубля и жизни людей, прошу рассмотреть возможность применения бюджетных штрафных санкций в размере [FINANCIAL_DATA]. Приложения: 1. Письмо [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER] в электронном виде, файл Приложение _Об уплате штрафа в добровольном порядке.pdf, [FINANCIAL_DATA] КБ. 2. Проведение дополнительного инструктажа сотрудникам [ORGANIZATION] в электронном виде, файл Приложение_ Лист ознакомления.pdf, [FINANCIAL_DATA] КБ. Заместитель директора филиала директор проекта [PERSON] [PERSON] [CONTACT]","Проект ""Обустройство площадных объектов НГКМ Поменбше"""
"[ORGANIZATION] No-И [DOCUMENT_NUMBER] от [DATE_TIME] на _ от [DATE_TIME] от [PERSON] Тема: Общие вопросы Уважаемый [PERSON]! В дополнение к нашему письму от [DATE_TIME] No-И [DOCUMENT_NUMBER] (Согласие на заключение Изменения No1 Наряд-Заказ No1 к договору NoГНЗ-[ID]/[ID]/[ID]/[ID] от [DATE_TIME]) обращаем Ваше внимание на следующее. В полученной от Вас версии графика выполнения работ, напавленной через систему электронного документооборота, были изменения посещаемые соотношения этапов монтажа (пп. 1.1.1, 1.1.3, 1.1.5, 1.1.7, 1.1.9), без предварительного согласования с нашей стороной. На основании вышеизложенного просим Вас привести график выполнения работ в соответствие с ранее согласованными условиями и повторно направить откорректированную версию документа с учетом прилагаемого согласованного варианта. Приложение: График выполнения работ - файл PDF - [FINANCIAL_DATA]; Заместитель генерального директора по реализации проектов [PERSON] [PERSON] Тел.: [CONTACT] (376) Email: [CONTACT] www.[ORGANIZATION] Почтовый адрес: [LOCATION] Юридический адрес: [LOCATION] Тел.: [CONTACT], e-mail: [CONTACT] ОГРН [ID], ИНН [ID]","Проект ""Обустройство площадных объектов НГКМ Поменбше"""
"[ORGANIZATION] ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ у. [PERSON] [PERSON], д. [NUMBER], г. [LOCATION], [CONTACT] ОКПО [ID], ОГРН [ID], ИНН/КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] Руководителю проекта Обустройство площадных объектов [ORGANIZATION] [ORGANIZATION] [PERSON] О согласовании заключения пзм.4 Наряд-Заказа No[NUMBER] Уважаемый [PERSON]! Наравляю Вам подписанное со стороны [ORGANIZATION] изменение No[NUMBER] Наряд-Заказа No[NUMBER] к договору No[DOCUMENT_NUMBER] от [DATE_TIME] на выполнение комплекса работ по строительству объектов навигационной транспортной инфраструктуры и газового конденсата [OBJECT] Проведены изменения со стороны [ORGANIZATION]. Приложение: Изменение No[NUMBER] Наряд-Заказа No[NUMBER] к договору No[DOCUMENT_NUMBER] от [DATE_TIME] на [NUMBER] Генеральный директор [PERSON] [PERSON] [CONTACT], доб. [NUMBER] [CONTACT]","Проект ""Обустройство площадных объектов НГКМ Поменбше"""
"[ORGANIZATION] [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [OKPO] [OGRN] [INN] [KPP] [DATE_TIME] No [DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] О направлении замечаний к ППР, ТК и ОТК Уважаемый [PERSON]! Направляю Вам результаты рассмотрения представленной документации по объекту [OBJECT]. Техническое перевооружение. Приложение: Замечания на 1 л. в 1 экз. [PERSON] [PERSON] [CONTACT]","Проект ""Обустройство площадных объектов НГКМ Поменбше"""
"[ORGANIZATION] ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ у. [PERSON] [PERSON], д. [NUMBER], г. [LOCATION], [CONTACT] ОКПО [ID], ОГРН [ID], ИНН/КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] Руководителю проекта [OBJECT] [ORGANIZATION] [PERSON] О согласовании заключения изм.4 Наряд-Заказа No[NUMBER] Уважаемый [PERSON]! Наравляю Вам подписанное со стороны [ORGANIZATION] изменение No4 Наряд-Заказа No[NUMBER] к договору No[DOCUMENT_NUMBER] от [DATE_TIME] на выполнение комплекса работ по строительству объектов навигационной транспортной инфраструктуры и газового конденсата [OBJECT] Проведены изменения со стороны [ORGANIZATION]. Приложение: Изменение No4 Наряд-Заказа No[NUMBER] к договору No[DOCUMENT_NUMBER] от [DATE_TIME] на [NUMBER] Генеральный директор [PERSON] [PERSON] [CONTACT], доб. [NUMBER] [CONTACT]","Проект ""Обустройство площадных объектов НГКМ Поменбше"""
"[ORGANIZATION] [LOCATION] Тел.: ([PHONE]), ([PHONE]) Факс: ([PHONE]), ([PHONE]) [DATE_TIME] No [DOCUMENT_NUMBER] Исполнительному директору Проекта [OBJECT] [PERSON] На [DOCUMENT_NUMBER] от [DATE_TIME] Уважаемый [PERSON]! [ORGANIZATION] (далее – Общество), рассмотрев предложенный вариант предварительного продольного профиля трассы проектируемого нефтепровода от УПН [LICENSED_AREA] до ПСП [NPS_AREA] (далее – Объект) в местах пересечений и в охранных зонах коммуникаций Общества, отказывает в его согласовании и направляет на рассмотрение замечания и предложения [ORGANIZATION] ([ATTACHMENT]) по его корректировке. Кроме того, в представленных материалах выход бура предусмотрен между газопроводом [GAS_PIPELINE] и нефтепроводом [ORGANIZATION], в связи с этим при корректировке документации необходимо предусмотреть выход бура за границами охранных зон коридоров коммуникаций Общества. Учитывая изложенное, Общество предлагает скорректировать продольный профиль прокладки трассы Объекта с учетом замечаний Общества и представить его на повторное рассмотрение и согласование. Приложение: на 1 л. в 1 экз. Главный инженер – первый заместитель генерального директора [PERSON] [PERSON] [PHONE] Приложение к письму [ORGANIZATION] от [DATE_TIME] No [DOCUMENT_NUMBER] Замечания и предложения [ORGANIZATION] к продольному профилю проектируемого объекта [PROJECT_NAME]. Напорный нефтепровод от УПН [LICENSED_AREA] до ПСП [NPS_AREA] по проектированию пересечений и параллельного следования объекта с коммуникациями, прилегающими к [ORGANIZATION] No п/п Номер шифра, листа, пункта, чертежа Замечания и предложения 1 Пункт 3 технических условий В профиле проектируемого нефтепровода [ORGANIZATION] не указаны нефтегазопроводы перспективного проектирования [ORGANIZATION] (позиции 5, 7 в приложении 1 к техническим условиям) и не предусмотрены защитные фугляры в местах их пересечений Замечания и предложения [ORGANIZATION] к топографическим планам проектируемых объектов [PROJECT_NAME]. Приемо-сдаточный пункт и [PROJECT_NAME]. Напорный нефтепровод. Участок No1 по проектированию пересечений и параллельного следования объектов с коммуникациями, прилегающими к [ORGANIZATION] No п/п Номер шифра, листа, пункта, чертежа Замечания и предложения 1 Пункт 10.1 технических условий При пересечении проектируемого нефтепровода с автодорогой (10) предусмотрена установка защитного футляра длиной 20 м на проектируемый нефтепровод (ширина автодороги составляет 10 м) Инициатор замечания предложение [PERSON], [PHONE]","Проект ""Новая нефть"""
"[ORGANIZATION] Компания [PERSON] Лоджелко, Инк. [LOCATION] Телефон: [CONTACT] Факс: [CONTACT] Исполнительному директору проекта [OBJECT] нефть [ORGANIZATION] Газпромнефть-Заполярье [PERSON] [ID] Исх. No [DOCUMENT_NUMBER] от [DATE_TIME] Касательно: Проведения технической сессии на производственной базе Уважаемый [PERSON]! [ORGANIZATION] [PERSON] Лоджелко, Инк. (далее – [ORGANIZATION]) выражает Вам свое почтение, благодарит за проявленный интерес к выполнению геофизических исследований скважин и работ по расширенному комплексу ГИС, а также ГДК-ОПК. В рамках развития технологического партнерства с [ORGANIZATION] [DATE_TIME] [ORGANIZATION] предлагает рассмотреть возможность участия Ваших сотрудников в Технологических семинарах на базе [ORGANIZATION] в г. [CITY]. На данных семинарах планируется рассмотрение технических аспектов новых технологий и оборудования, таких как [PRODUCT] (пластометрия нового поколения) и [PRODUCT] (скважинный керноотборник), применение данного оборудования позволяет улучшить точность исследований пластов с различными свойствами, сократить время проведения исследований за счет универсальности оборудования. Приложения: 1. Программа Технологических семинаров на 1 л. в 1 экз. С уважением, Зам. Директора по развитию бизнеса Департамент Разведки и Разработки, [ORGANIZATION] [PERSON] Приложение 1. Программа технологических семинаров No Время доклада Тема доклада[DATE_TIME] 1 [TIME] - [TIME] Инструктаж по ТБ 2 [TIME] - [TIME] Обзорная экскурсия по базе. Обзор сервисов РГИС 3 [TIME] - [TIME] Обед 4 [TIME] - [TIME] Обзор модульного настенного блитаения ГАК-ОПК 5 [TIME] - [TIME] Обзор технологий и возможностей. Презентация технических концептов и концептов по сетевой инфраструктуре 6 [TIME] - [TIME] Круглый стол","Проект ""Новая нефть"""
"[ORGANIZATION] [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [CONTACT] [ID] На [DOCUMENT_NUMBER] от [DATE_TIME] г. Исполнительному директору Проекта [ORGANIZATION] [PERSON] e-mail: [CONTACT] Копия: Главному конструктору [ORGANIZATION] [PERSON] e-mail: [CONTACT] Начальнику Управления продвижения закупочных решений [ORGANIZATION] [PERSON] e-mail: [CONTACT] Параметры буферного газа для СГДУ [OBJECT] Уважаемый [PERSON]! В рамках реализации проекта строительства ГПА КС [OBJECT] прошу Вас подтвердить указанные в приложении параметры буферного газа, подаваемого в стойку СГДУ установки компрессорной центробежной [DOCUMENT_NUMBER]. Приложение: Параметры буферного газа для СГДУ – на [NUMBER] листах. Заместитель управляющего директора по управлению проектами [PERSON] Исп: Ведущий инженер-конструктор [PERSON] тел.: [CONTACT] доб.[NUMBER] Email: [CONTACT] [FINANCIAL_DATA] Интегрированная система менеджмента сертифицирована на соответствие ИСО 9001, ИСО 14001, ИСО 45001 Bx. No [DOCUMENT_NUMBER] от [DATE_TIME]","Проект ""Новая нефть"""
"[ORGANIZATION] Адрес: [LOCATION] Телефон: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID]/КПП [ID] от [DATE_TIME] No [DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] И. о. исполнительного директора [PERSON] ООО [ORGANIZATION] [PERSON] О согласовании проектных решений [CONTACT] Уважаемый [PERSON]! В ответ на Ваш запрос от [DATE_TIME] No [DOCUMENT_NUMBER] направляю комментарии к проектным решениям в части строительства нефтепровода от ПСП ООО [ORGANIZATION] до НПС-10 в местах пересечения трубопроводов АО [ORGANIZATION]. Приложение: Перечень замечаний в формате .xlsx С уважением, Генеральный директор [PERSON] Исп. [PERSON] [PERSON] (доб.[CONTACT]) Исп [PERSON] [PERSON] (доб.[CONTACT]) Исп. [PERSON] [PERSON] (доб.[CONTACT]) Исп. [PERSON] [PERSON] (доб.[CONTACT])","Проект ""Новая нефть"""
"[ORGANIZATION] [LOCATION] Тел.: ([PHONE]), ([PHONE]) Факс: ([PHONE]), ([PHONE]) [DATE_TIME] No [DOCUMENT_NUMBER] Исполнительному директору проекта [OBJECT] [ORGANIZATION] [PERSON] На [DOCUMENT_NUMBER] от [DATE_TIME] Уважаемый [PERSON]! [ORGANIZATION] (далее – Общество) не возражает против размещения варианта No2 трассы ВЛ-35 кВ от ВЛ-35 кВ [OBJECT] до ПС-35/10 кВ 2 х 6,3 МВА объекта Приемо-сдаточный пункт нефти (ПСП) [OBJECT], планируемого к строительству в районе [OBJECT], и направляет Технические условия на проектирование ВЛ-35 кВ для электроснабжения ПСП [ORGANIZATION] в районе [OBJECT] на пересечении с газопроводом [OBJECT], утвержденные и.о. главного инженера [OBJECT] [PERSON] [DATE_TIME], Технические условия на проектирование ВЛ 35 кВ [ORGANIZATION] в местах пересечений и в охранных зонах коммуникаций [ORGANIZATION] [ORGANIZATION], утвержденные начальником [ORGANIZATION] [PERSON] [DATE_TIME] (приложение). Кроме того, Общество сообщает о необходимости соблюдения при проведении работ на участке недр Общества требований законодательства об охране объектов культурного наследия, промышленной безопасности, природоохранного, водного, лесного и земельного законодательства Российской Федерации, а также о необходимости проведения по окончании работ мероприятий по рекультивации земель в установленном законодательством порядке. Приложение: на [NUMBER] л. в [NUMBER] экз. Главный инженер – первый заместитель генерального директора [PERSON] [PHONE] [PERSON] УТВЕРЖДАЮ И.о.главного инженера [OBJECT] [ORGANIZATION] [PERSON] [DATE_TIME] ТЕХНИЧЕСКИЕ УСЛОВИЯ на проектирование ВЛ-35 кВ для электроснабжения ПСП [ORGANIZATION] в районе [OBJECT] на пересечении с газопроводом [OBJECT]. 1. Основанием для выдачи технических условий является запрос [ORGANIZATION] от [DATE_TIME] No[DOCUMENT_NUMBER]. 2. Проектируемая ВЛ-35 кВ для электроснабжения ПСП [ORGANIZATION] районе [OBJECT] (далее - Объект) пересекает газопровод [ORGANIZATION], эксплуатируемый [OBJECT] (начальник производства [PERSON], тел.: [PHONE], начальник участка сбора и компримирования газа [PERSON], тел.: [PHONE]): Газопровод промысловый от ДНС-1 до т.вр.2 диаметр [NUMBER] мм рабочее давление [NUMBER] МПа. 3. Фактическое местоположение и глубину заложения газопровода, в обязательном порядке, определить на местности путем шурфовки вручную в присутствии представителя [OBJECT]. 4. При проектировании руководствоваться требованиями: Федеральным нормам и правилам в области промышленной безопасности Правила безопасности в нефтяной и газовой промышленности; Правил охраны магистральных газопроводов, утвержденных постановлением Правительства РФ от [DATE_TIME] No[NUMBER]; СП [NUMBER].[NUMBER].[NUMBER].[NUMBER].[NUMBER] Трубопроводы промысловые для нефти и газа. Правила проектирования и производства работ; ПУЭ ([NUMBER]-е издание); СНиП [NUMBER]-[NUMBER]-[NUMBER] Безопасность труда в строительстве. 5. При проектировании Объекта предусмотреть расположение опор от действующего газопровода [OBJECT] на расстоянии не менее [NUMBER] м, расстояние по вертикали от проводов ВЛ-35 кВ до поверхности земли должно быть максимально возможным, не ниже значений по ПУЭ, для обеспечения вдольтрассового проезда техники для ремонта и обслуживания трубопроводов. 6. На пересечении с газопроводом предусмотреть установку опознавательного знака согласно приложению 1. 7. В проектной документации предусмотреть временный переезд через газопровод [OBJECT] для монтажа и обслуживания ВЛ-35 кВ в соответствии с п.17.14 СП [NUMBER].[NUMBER].[NUMBER].[NUMBER].[NUMBER]. Для устройства временных переездов через газопроводы выбрать сухие участки трассы, где газопровод имеет проектное заглубление и не имеет поворотов в горизонтальной и вертикальной плоскостях. Высота насыпи минерального грунта над верхней образующей трубопровода должна быть не менее [NUMBER] м. Грунт насыпи послойно трамбуют и уплотняют проходами гусеничной техники. Непосредственно над газопроводами и на расстоянии до [NUMBER] м в обе стороны от них грунт утрамбовывают вручную. Сверху насыпи устраивается покрытие, позволяющее распределить нагрузку от проезжающих транспортных средств. В качестве покрытия используются железобетонные плиты. Обустройство переезда выполнить в соответствии с приложением 2. В проектной документации указать, что место обустройства переезда через газопровод определить совместно с представителем [OBJECT]. 8. При разработке проектной и рабочей документации учесть, что в охранной зоне газопровода запрещается: перемещать, повреждать, засыпать и уничтожать опознавательные линейные знаки; складировать любые материалы и размещать их хранилище; устраивать свалки; размещать какие-либо строения, сооружения, стоянки спецтехники; огораживать и перегораживать охранные зоны; разводить открытый огонь и размещать источники огня. 9. Временные здания и сооружения разместить на расстоянии не менее [NUMBER] м от оси газопровода. 10. Проектную и рабочую документацию в части размещения ВЛ-35 кВ в охранной зоне газопровода [OBJECT], до начала строительства, представить в [ORGANIZATION] на рассмотрение и согласование. Для производства строительно-монтажных работ необходимо получить дополнительные технические условия на производство работ в охранной зоне газопровода. 11. Данные технические условия не являются разрешением на производство строительно-монтажных работ. 12. Срок действия данных технических условий два года от даты оформления. Приложение: 1. Форма опознавательного знака на [NUMBER] л. Схемы временных переездов через коммуникации на [NUMBER] л. Начальник отдела технического надзора за безопасной эксплуатацией трубопроводов [OBJECT] [PERSON] [OBJECT] ГАЗОПРОВОД ПРОМЫСЛОВЫЙ ДНС-1 - т.вр.2 Ø [NUMBER] мм ОХРАННАЯ ЗОНА [NUMBER] м Р [NUMBER] МПа км h м [LOCATION] тел. [PHONE], [PHONE] Фон знака желтый Надписи черный Постоянные опоры для линейных опознавательных знаков окрасить в желтый цвет, с применением красок стойких к атмосферным воздействиям. Крепление","Проект ""Новая нефть"""
"[ORGANIZATION] [ORGANIZATION] [OBJECT] [PERSON] info@[CONTACT] Копия: [PERSON] office@[CONTACT] [PERSON] [EMAIL] Уважаемый [PERSON]! Настоящим информируем Вас о том, что до настоящего момента со стороны [ORGANIZATION] не предоставлены исходные данные на стойку приборов (Р5 согласно документа [DOCUMENT_NUMBER]) на компрессорную установку для проекта [OBJECT]. С целью не допущения срыва срока по разработке КД, выдачи в закупку поставного оборудования и поставки оборудования на место монтажа, прошу Вас в максимально сжатые сроки предоставить габаритный чертеж и 3D модель стойки приборов. Обращаю Ваше внимание, что согласно графика разработки КД [ORGANIZATION] плановое завершение разработки документации по обвязке стойки приборов [DATE_TIME]. Приложение: [DOCUMENT_NUMBER] Фундамент (План-задание). Главный конструктор ГЭО [PERSON] Исп. [PERSON] тел. [CONTACT]","Проект ""Новая нефть"""
"[ORGANIZATION] [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [CONTACT] [ID] На [DOCUMENT_NUMBER] от [DATE_TIME] К [PERSON] Копия: [PERSON] Руководителю направления по развитию клиентского сервиса [ORGANIZATION] [PERSON] Касательно корректировки КД СГДУ [OBJECT] Уважаемый [PERSON]! В ответ на Ваше письмо [DOCUMENT_NUMBER] от [DATE_TIME] направляем откорректированную документацию по СГДУ с комментариями к замечаниям. Приложение: КД на СГДУ с комментариями к замечаниям – архив с файлами. Заместитель управляющего директора по управлению проектами [PERSON] Исп: Ведущий по проекту [PERSON] тел.: [CONTACT] Email: [CONTACT] [FINANCIAL_DATA] Интегрированная система менеджмента сертифицирована на соответствие ИСО 9001, ИСО 14001, ИСО 45001 [ORGANIZATION] [DOCUMENT_NUMBER] от [DATE_TIME]","Проект ""Новая нефть"""
"[ORGANIZATION] [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [CONTACT] [ID] [DOCUMENT_NUMBER] На [DATE_TIME] [PERSON] [PERSON] [PERSON] Уважаемый [PERSON]! Уважаемый [PERSON]! В рамках изготовления и поставки маслоохладителей [FINANCIAL_DATA] входящих в установку компрессорную центробежную [FINANCIAL_DATA] проекта строительства [OBJECT] просим Вас согласовать замену преобразователей температуры производителя [ORGANIZATION] на термопреобразователи производства [ORGANIZATION]. Замена связана с чрезмерно длительным сроком поставки датчиков [ORGANIZATION]. Приложением к данному письму направляем Вам электрическую схему маслоохладителей с обозначением датчиков [ORGANIZATION] и письмо поставщика оборудования [ORGANIZATION]. Также сообщаем Вам, что термопреобразователи производства [ORGANIZATION] соответствуют всем исходным требованиям Заказчика и входят в перечень производителей оборудования [FINANCIAL_DATA]. Приложения: 1. [DOCUMENT_NUMBER] [FINANCIAL_DATA] Э0 - на 1 л.; 2. Письмо [DOCUMENT_NUMBER] [ORGANIZATION] - на 1 л. Заместитель управляющего директора по управлению проектами Исп: [PERSON] тел.: [CONTACT] Email: [CONTACT] [PERSON]","Проект ""Новая нефть"""
"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО [ORGANIZATION] Нефтегазодобывающее управление [OBJECT] СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] RX - [FINANCIAL_DATA] Исполнительному директору проекта [PERSON] [PERSON] О нарушении правил проезда Уважаемый [PERSON]! Направляю материал в отношении водителя Вашей подрядной организации, нарушившего правила проезда по автомобильной дороге необщего пользования, принадлежащей ПАО [ORGANIZATION], в [REGION]. [DATE_TIME] в [TIME] местного времени, на автостоянке в районе пункта межсменного отдыха персонала НГДУ [OBJECT] (далее – ПМОП), выявлен факт нахождения автомобиля [OBJECT]-[ID], принадлежащего [ORGANIZATION], под управлением водителя [PERSON]. Водитель [PERSON] ранее в [TIME] [DATE_TIME] зарегистрировался на пункте контрольно-пропускном в районе ПСП [OBJECT] НГДУ [OBJECT] ПАО [ORGANIZATION] (далее – КПП-2) по маршруту: КПП-2 ([OBJECT]) – [OBJECT] – КПП-2 ([OBJECT]) (письмо [ORGANIZATION] от [DATE_TIME] No[DOCUMENT_NUMBER]). По возвращению из [OBJECT] [PERSON] отклонился от установленного маршрута движения и заехал на прилегающую территорию ПМОП. Движение вышеуказанного автотранспорта через территорию [OBJECT] должно осуществляться транзитом, запрещается во время следования через территорию месторождения заезжать и останавливаться около (вблизи) объектов ПАО [ORGANIZATION]. Прошу довести данную информацию до руководства Вашей подрядной организации в целях дальнейшего исключения нарушений правил проезда транспортных средств, принадлежащих третьим лицам по автомобильной дороге необщего пользования, принадлежащей ПАО [ORGANIZATION]. При повторном нарушении проезд вышеуказанному водителю будет ограничен. О принятом решении прошу сообщить. Приложение: на [NUMBER] л. в [NUMBER] экз. И.о. начальника управления [PERSON] [PERSON], [CONTACT] [PERSON] [PERSON], [CONTACT]","Проект ""Новая нефть"""
"[ORGANIZATION] [ORGANIZATION] [OBJECT] [DATE_TIME] [ORGANIZATION] [PERSON] [CONTACT] [PERSON] [CONTACT] Уважаемый [PERSON]! В ответ на исх.No[DOCUMENT_NUMBER] касаемо технических предложений на изготовление и поставку системы автоматического управления (САУ) агрегата воздухонагревательного газового модульного (АВГМ) для ГПА-16 [OBJECT] в приложении направляю заполненный лист коллективной проверки компании [ORGANIZATION], а также скорректированную пояснительную записку [DOCUMENT_NUMBER] ПЗ. Прошу Вас рассмотреть и, при отсутствии замечаний, согласовать техническое предложение на поставку САУ АВГМ производства [ORGANIZATION]. Приложения: - ЛКП [ORGANIZATION]; - [DOCUMENT_NUMBER] ПЗ. [PERSON] [PERSON] [CONTACT] [DATE_TIME]","Проект ""Новая нефть"""
"[ORGANIZATION] Адрес: [LOCATION] Телефон: [CONTACT] (доб. [ID]), факс: [CONTACT], e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID]/КПП [ID] от [DATE_TIME] No [DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] Исполнительному директору [PERSON] [ORGANIZATION] [PERSON] О согласовании проектных решений [CONTACT] Уважаемый [PERSON]! В ответ на Ваш запрос от [DATE_TIME] No [DOCUMENT_NUMBER] направляю замечания к проектным решениям пересечений напорным нефтепроводом [OBJECT] [OBJECT] действующих коммуникаций [ORGANIZATION], 1. Чертеж [DOCUMENT_NUMBER]: Не указано расстояние от нефтепровода до фундамента опоры No[NUMBER]. Расстояние принять согласно п.2.5.288 (табл.[DATE_TIME]) ПУЭ. 2. Чертеж [DOCUMENT_NUMBER]: 2.1. Не указаны номера пролета опор в месте пересечения нефтепровода с ВЛ 10 кВ. 2.2. Не указано расстояние от нефтепровода до фундамента опоры ВЛ 10 кВ. 2.3. Не указан габарит от полотна проектируемой автодороги на УЗА No[NUMBER] до нижнего провода существующей ВЛ 10 кВ. Габарит принять согласно п.2.5.228 (табл. [DATE_TIME]) ПУЭ. Обращаю Ваше внимание, что перед выполнением строительно-монтажных работ требуется: * согласовать с [ORGANIZATION] проект производства работ и мероприятия, обеспечивающие безопасное производство строительно-монтажных работ подземного пересечения действующего трубопровода; * получить наряд-допуск на работы в охранной зоне, действующей ВЛ; * получить разрешение и наряд допуск на производство работ в охранной зоне нефтепровода [ORGANIZATION]; * обеспечить прохождение техническим персоналом инструктажа по технике безопасности при выполнении работ в охранной зоне, действующей ВЛ; Работы в охранных зонах ВЛ и нефтепровода требуется производить только в присутствии представителя эксплуатации [ORGANIZATION], под непосредственным руководством инженерно-технического работника, ответственного за безопасность производства работ; Проход персонала и проезд механизмов в пределах охранной зоны ВЛ осуществлять в сопровождении уполномоченного представителя [ORGANIZATION]. Генеральный директор Исп [PERSON] [PERSON] ([CONTACT]) (доб.[ID]) Исп. [PERSON] [PERSON] ([CONTACT]) (доб.[ID]) [PERSON]","Проект ""Новая нефть"""
"[ORGANIZATION] [ORGANIZATION] [OBJECT] Уважаемый [PERSON]! В рамках поставки [FINANCIAL_DATA] [OBJECT] в соответствии с техническими требованиями на разработку и поставку шкафа управления и электропитания агрегата воздухонагревательного газового модульного (73.64.07.00.000 TT) и газоперекачивающих агрегатов компрессорной станции (TTNo1420.5710.[CONTACT] от [DATE_TIME]) направляем перечень потенциальных компаний изготовителей САУ АВГМ: - [ORGANIZATION] – САУ АВГМ [DOCUMENT_NUMBER] на базе ПТК [DOCUMENT_NUMBER]; - [ORGANIZATION] – САУ АВГМ на базе ПТК [DOCUMENT_NUMBER]; Просим Вас согласовать предлагаемые компании в качестве поставщика САУ АВГМ. Окончательный выбор поставщика будет определен на основании конкурсных процедур. Приложения: 1. Предложение [ORGANIZATION] по САУ АВГМ; 2. Предложение [ORGANIZATION] по САУ АВГМ; 3. Предложение [ORGANIZATION] по САУ АВГМ. [PERSON] [PERSON] [CONTACT], тел: [CONTACT], Вх. No [ID] от [DATE_TIME]","Проект ""Новая нефть"""
"[ORGANIZATION] [LOCATION] [DATE_TIME] [DOCUMENT_NUMBER] [PERSON] [PERSON] Уважаемый [PERSON]! В рамках реализации объекта [OBJECT] направляем в Ваш адрес исходные данные (сборочный чертеж) на арматуру динамического байпаса (поз. 52-КШ127). Просим Вас рассмотреть и согласовать прилагаемую документацию, либо направить Ваши замечания Приложение - [DOCUMENT_NUMBER] [OBJECT] Главный конструктор [ORGANIZATION] [PERSON] Исп.: [PERSON] Тел.[CONTACT]","Проект ""Новая нефть"""
